topic_id,display_name,description,keywords,domain,field,subfield,paper_count,percentage
https://openalex.org/T11889,Ginseng Biological Effects and Applications,"This cluster of papers focuses on the molecular mechanisms, pharmacological effects, and medical applications of ginseng, particularly Panax ginseng. It covers a wide range of topics including the chemistry, pharmacokinetics, and bioavailability of ginsenosides, as well as their potential roles in cancer prevention, neuroprotection, cardiovascular diseases, and anti-inflammatory properties.",Ginsenosides; Panax Ginseng; Pharmacological Effects; Cancer Prevention; Antioxidant Activity; Metabolism; Neuroprotective Effects; Cardiovascular Diseases; Pharmacokinetics; Anti-inflammatory Properties,Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,7,0.0
https://openalex.org/T11990,Global Health Workforce Issues,"This cluster of papers explores the challenges and solutions related to the rural health workforce, focusing on issues such as geographical imbalances, physician and nurse migration, retention strategies, recruitment programs, and the impact of these factors on global health and health policy. The research delves into the complexities of rural healthcare delivery, workforce shortages, and the implications for primary care in underserved areas.",Rural Health; Health Workforce; Physician Migration; Nurse Migration; Retention Strategies; Geographical Imbalances; Health Policy; Recruitment Programs; Global Health; Primary Care Physicians,Health Sciences,Health Professions,Emergency Medical Services,7,0.0
https://openalex.org/T12095,Vehicle emissions and performance,"This cluster of papers focuses on estimating vehicle fuel consumption and emissions, with an emphasis on real-world measurements, driving cycles, eco-driving, and the impact of traffic conditions on emission factors. The research covers a wide range of topics related to vehicle emissions, including NOx and CO2 emissions, fuel consumption, and the influence of road transport on environmental pollution.",Fuel Consumption; Eco-Driving; Vehicle Emissions; Real-World Measurements; Traffic Conditions; Driving Cycles; Emission Factors; NOx Emissions; CO2 Emissions; Road Transport,Physical Sciences,Engineering,Automotive Engineering,7,0.0
https://openalex.org/T12099,Advanced materials and composites,"This cluster of papers focuses on the synthesis, sintering, and mechanical properties of cemented carbides, particularly tungsten carbide-based materials. It covers topics such as nanostructured materials, grain growth inhibition, spark plasma sintering, and the microstructure of cemented carbides. The research also delves into the application of these materials in hardmetal tools.",Cemented Carbides; Sintering; Mechanical Properties; Nanostructured Materials; Tungsten Carbide; Microstructure; Grain Growth Inhibition; Spark Plasma Sintering; Liquid Phase Sintering; Hardmetal Tools,Physical Sciences,Engineering,Mechanical Engineering,7,0.0
https://openalex.org/T12126,Maritime Transport Emissions and Efficiency,"This cluster of papers focuses on the environmental impact of maritime transportation emissions, including the assessment of emissions from ships, the effects on air quality and climate change, fuel consumption optimization, and the exploration of alternative fuels and propulsion systems. It also addresses the challenges and potential solutions for reducing emissions in port areas and along shipping routes.",Emissions; Maritime Transportation; Environmental Impact; Shipping; Fuel Consumption; Air Quality; Climate Change; Ship Propulsion; Emission Control Areas; Alternative Fuels,Physical Sciences,Environmental Science,Environmental Engineering,7,0.0
https://openalex.org/T12176,Optimization and Packing Problems,"This cluster of papers focuses on the optimization of cutting and packing problems, including knapsack problems, bin packing, heuristic and metaheuristic algorithms, three-dimensional packing, rectangular packing, genetic algorithms, and strip packing. The research explores various approaches to efficiently utilize space and resources for packing objects into containers or arranging them for optimal use.",Cutting; Packing; Knapsack Problem; Bin Packing; Heuristic Algorithms; Metaheuristic Algorithms; Three-Dimensional Packing; Rectangular Packing; Genetic Algorithm; Strip Packing,Physical Sciences,Engineering,Industrial and Manufacturing Engineering,7,0.0
https://openalex.org/T12192,Polysaccharides Composition and Applications,"This cluster of papers focuses on the production, properties, and applications of hydrocolloids, particularly in food and biomedical fields. It covers a wide range of hydrocolloids such as xanthan gum, guar gum, gellan gum, pullulan, konjac glucomannan, and locust bean gum. The papers discuss their rheological properties, microbial production, antioxidant activity, molecular structure, and various food and biomedical applications.",Hydrocolloids; Thickening Agents; Gelling Agents; Biomedical Applications; Food Applications; Rheological Properties; Exopolysaccharides; Microbial Production; Antioxidant Activity; Molecular Structure,Life Sciences,Agricultural and Biological Sciences,Food Science,7,0.0
https://openalex.org/T12205,Time Series Analysis and Forecasting,"This cluster of papers focuses on the clustering, classification, and analysis of time series data. It covers various algorithms and techniques such as dynamic time warping, feature extraction, deep learning, symbolic representation, multivariate classification, similarity measures, dimensionality reduction, and pattern discovery.",Time Series; Clustering; Dynamic Time Warping; Feature Extraction; Deep Learning; Symbolic Representation; Multivariate Classification; Similarity Measures; Dimensionality Reduction; Pattern Discovery,Physical Sciences,Computer Science,Signal Processing,7,0.0
https://openalex.org/T12213,Marine Ecology and Invasive Species,"This cluster of papers focuses on the impact of marine invasions and biodiversity loss in the Mediterranean Sea, addressing the threats posed by invasive species, global shipping, climate change, and hull fouling. It explores the implications for ecosystem functioning and emphasizes the importance of effective ballast water management.",Marine Invasions; Biodiversity; Mediterranean Sea; Invasive Species; Global Shipping; Climate Change; Biological Invasions; Hull Fouling; Ballast Water Management; Ecosystem Functioning,Physical Sciences,Environmental Science,Global and Planetary Change,7,0.0
https://openalex.org/T12319,Fish Biology and Ecology Studies,"This cluster of papers focuses on the length-weight relationships, morphology, biodiversity, and biogeography of various fish species, with an emphasis on freshwater ecosystems. It also explores genetic diversity, conservation, and the influence of environmental factors on fish populations.",Fish; Length-Weight Relationships; Morphology; Biodiversity; Biogeography; Freshwater; Conservation; Genetic Diversity; Phylogenetic Analysis; Environmental Factors,Life Sciences,Agricultural and Biological Sciences,Aquatic Science,7,0.0
https://openalex.org/T12339,Medical Malpractice and Liability Issues,"This cluster of papers explores the impact of medical malpractice on the healthcare system, including topics such as malpractice risk, defensive medicine, patient complaints, tort reform, physician liability, healthcare quality, medicolegal analysis, clinical guidelines, physician behavior, and litigation outcomes.",Malpractice Risk; Defensive Medicine; Patient Complaints; Tort Reform; Physician Liability; Healthcare Quality; Medicolegal Analysis; Clinical Guidelines; Physician Behavior; Litigation Outcomes,Health Sciences,Health Professions,Pharmacy,7,0.0
https://openalex.org/T12398,Poetry Analysis and Criticism,"This cluster of papers explores the themes of modernist poetry, literary criticism, and the works of poets such as Sylvia Plath and Elizabeth Bishop. It delves into topics related to American literature, poetic tradition, cultural identity, gender studies, postmodernism, and ecological aesthetics.",Modernist Poetry; Literary Criticism; Sylvia Plath; Elizabeth Bishop; American Literature; Poetic Tradition; Cultural Identity; Gender Studies; Postmodernism; Ecological Aesthetic,Social Sciences,Arts and Humanities,Literature and Literary Theory,7,0.0
https://openalex.org/T12404,Mathematical Approximation and Integration,"This cluster of papers focuses on high-dimensional integration techniques, particularly emphasizing the use of Quasi-Monte Carlo methods, lattice rules, and randomized approaches for multivariate approximation. The research also delves into applications in spherical crystals, discrepancy minimization, and the tractability of numerical integration in weighted spaces.",Quasi-Monte Carlo; High-dimensional Integration; Lattice Rules; Multivariate Approximation; Randomized Methods; Spherical Crystals; Discrepancy Minimization; Tractability; Weighted Spaces; Numerical Integration,Physical Sciences,Mathematics,Numerical Analysis,7,0.0
